id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,team_win_flag,team_margin,win_rate_last_3,avg_score_for_last_3,avg_score_against_last_3,win_rate_last_5,avg_score_for_last_5,avg_score_against_last_5,win_rate_last_10,avg_score_for_last_10,avg_score_against_last_10,win_streak_before_match,days_rest,pair_key,pair_first_team,pair_win,pair_margin,h2h_win_rate_before,h2h_avg_margin_before,match_points,prior_points,prior_score_for,prior_score_against,prior_percentage,ladder_position_before,feature_version
1903,Collingwood Magpies,3,2005-04-09,2005,A,Carlton Blues,3.1 5.7 14.8 20.8,128,3.4 8.6 14.9 16.12,108,W,20,Melbourne Cricket Ground,61608.0,20,8,16,12,1.0,20,0.0,87.33333333333333,100.33333333333333,0.0,83.8,105.8,0.3,88.1,96.9,0,6.0,Carlton Blues|Collingwood Magpies,Carlton Blues,1.0,-20,0.5064935064935064,6.311688311688312,4,1010,48814,47384,103.01789633631606,3.0,v1.0
3097,Fremantle Dockers,3,2005-04-09,2005,H,West Coast Eagles,2.4 7.6 9.7 12.8,80,2.4 3.9 7.14 12.16,88,L,-8,Domain Stadium,42027.0,12,8,12,16,0.0,-8,0.3333333333333333,76.33333333333333,74.66666666666667,0.2,59.8,78.4,0.4,77.2,82.8,0,6.0,Fremantle Dockers|West Coast Eagles,Fremantle Dockers,0.0,-8,0.5,-30.676470588235293,0,328,19157,22195,86.31223248479387,8.0,v1.0
5569,North Melbourne Kangaroos,3,2005-04-09,2005,A,St Kilda Saints,2.2 6.3 10.7 15.10,100,3.3 7.5 12.7 14.9,93,W,7,Marvel Stadium,36140.0,15,10,14,9,1.0,7,0.6666666666666666,81.33333333333333,104.66666666666667,0.4,89.2,119.4,0.5,90.7,97.0,2,7.0,North Melbourne Kangaroos|St Kilda Saints,North Melbourne Kangaroos,1.0,7,0.45454545454545453,11.727272727272727,4,1128,54510,52725,103.38549075391181,2.0,v1.0
7933,St Kilda Saints,3,2005-04-09,2005,H,North Melbourne Kangaroos,3.3 7.5 12.7 14.9,93,2.2 6.3 10.7 15.10,100,L,-7,Marvel Stadium,36140.0,14,9,15,10,0.0,-7,0.3333333333333333,80.0,89.33333333333333,0.4,83.2,94.6,0.5,94.5,95.1,1,6.0,North Melbourne Kangaroos|St Kilda Saints,North Melbourne Kangaroos,0.0,7,0.4642857142857143,11.642857142857142,0,760,46421,51940,89.37427801309202,6.0,v1.0
8525,Sydney Swans,3,2005-04-09,2005,A,Brisbane Lions,1.3 2.4 6.6 13.9,87,1.5 4.10 10.14 11.15,81,W,6,The Gabba,33960.0,13,9,11,15,1.0,6,0.3333333333333333,77.66666666666667,81.33333333333333,0.6,83.2,64.4,0.6,87.9,74.5,0,7.0,Brisbane Lions|Sydney Swans,Brisbane Lions,1.0,-6,0.4583333333333333,0.5,4,892,49046,51204,95.78548550894462,5.0,v1.0
9138,West Coast Eagles,3,2005-04-09,2005,A,Fremantle Dockers,2.4 3.9 7.14 12.16,88,2.4 7.6 9.7 12.8,80,W,8,Domain Stadium,42027.0,12,16,12,8,1.0,8,0.6666666666666666,60.666666666666664,63.333333333333336,0.8,76.4,60.4,0.8,87.9,65.6,2,7.0,Fremantle Dockers|West Coast Eagles,Fremantle Dockers,1.0,-8,0.4857142857142857,-30.02857142857143,4,958,40900,38089,107.38008348867127,4.0,v1.0
119,Adelaide Crows,3,2005-04-10,2005,H,Port Adelaide Power,3.2 9.5 13.13 18.16,124,1.1 5.2 7.5 8.8,56,W,68,AAMI Stadium,44807.0,18,16,8,8,1.0,68,0.3333333333333333,64.66666666666667,74.66666666666667,0.6,88.2,79.4,0.4,73.1,86.9,1,7.0,Adelaide Crows|Port Adelaide Power,Adelaide Crows,1.0,68,0.4482758620689655,-3.586206896551724,4,646,31036,30733,100.98591091009664,5.0,v1.0
2520,Essendon Bombers,3,2005-04-10,2005,H,Hawthorn Hawks,1.6 5.10 7.14 10.17,77,1.1 1.4 7.8 11.9,75,W,2,Melbourne Cricket Ground,44971.0,10,17,11,9,1.0,2,0.0,75.66666666666667,95.66666666666667,0.4,88.8,96.4,0.4,92.3,95.9,0,9.0,Essendon Bombers|Hawthorn Hawks,Essendon Bombers,1.0,2,0.5285714285714286,5.628571428571429,4,1344,55657,48025,115.89172306090578,1.0,v1.0
4964,Hawthorn Hawks,3,2005-04-10,2005,A,Essendon Bombers,1.1 1.4 7.8 11.9,75,1.6 5.10 7.14 10.17,77,L,-2,"Melbourne Cricket Ground
",44971.0,11,9,10,17,0.0,-2,0.0,67.33333333333333,114.66666666666667,0.2,70.8,99.2,0.2,73.5,104.6,0,7.0,Essendon Bombers|Hawthorn Hawks,Essendon Bombers,0.0,2,0.5352112676056338,5.577464788732394,0,1234,54193,47766,113.45517732278189,2.0,v1.0
6752,Port Adelaide Power,3,2005-04-10,2005,A,Adelaide Crows,1.1 5.2 7.5 8.8,56,3.2 9.5 13.13 18.16,124,L,-68,AAMI Stadium,44807.0,8,8,18,16,0.0,-68,0.6666666666666666,80.33333333333333,78.0,0.8,90.4,76.8,0.8,99.5,74.6,1,8.0,Adelaide Crows|Port Adelaide Power,Adelaide Crows,0.0,68,0.4666666666666667,-1.2,0,458,18166,16864,107.72058823529412,6.0,v1.0
7344,Richmond Tigers,3,2005-04-10,2005,A,Western Bulldogs,3.4 5.9 7.14 12.16,88,3.1 6.7 8.14 11.18,84,W,4,Marvel Stadium,30871.0,12,16,11,18,1.0,4,0.3333333333333333,81.66666666666667,119.0,0.2,83.4,120.8,0.1,80.6,120.7,1,7.0,Richmond Tigers|Western Bulldogs,Richmond Tigers,1.0,4,0.39285714285714285,-10.857142857142858,4,762,45333,52301,86.67711898434064,4.0,v1.0
9733,W. Bulldogs,3,2005-04-10,2005,H,Richmond Tigers,3.1 6.7 8.14 11.18,84,3.4 5.9 7.14 12.16,88,L,-4,Marvel Stadium,30871.0,11,18,12,16,0.0,-4,0.3333333333333333,106.33333333333333,110.0,0.4,103.2,116.6,0.2,87.1,115.3,0,8.0,Richmond Tigers|W. Bulldogs,Richmond Tigers,0.0,4,0.5714285714285714,-7.678571428571429,0,980,47215,48556,97.23824038223907,3.0,v1.0
1904,Collingwood Magpies,4,2005-04-15,2005,A,north melbourne kangaroos,5.3 8.5 10.6 13.12,90,4.4 7.5 11.6 14.9,93,L,-3,Melbourne Cricket Ground,51565.0,13,12,14,9,0.0,-3,0.3333333333333333,94.33333333333333,100.33333333333333,0.2,92.0,103.2,0.4,94.4,98.3,1,6.0,Collingwood Magpies|north melbourne kangaroos,Collingwood Magpies,0.0,-3,0.625,10.125,0,1014,48942,47492,103.05314579297566,2.0,v1.0
5570,North Melbourne Kangaroos,4,2005-04-15,2005,H,Collingwood Magpies,4.4 7.5 11.6 14.9,93,5.3 8.5 10.6 13.12,90,W,3,Melbourne Cricket Ground,51565.0,14,9,13,12,1.0,3,1.0,95.66666666666667,79.0,0.6,90.0,108.6,0.5,91.1,98.4,3,6.0,Collingwood Magpies|North Melbourne Kangaroos,Collingwood Magpies,1.0,-3,0.5178571428571429,4.827586206896552,4,1132,54610,52818,103.39278276345185,1.0,v1.0
721,Brisbane Lions,4,2005-04-16,2005,A,Hawthorn Hawks,4.0 5.3 6.7 10.9,69,4.2 10.4 14.5 18.7,115,L,-46,Melbourne Cricket Ground,27778.0,10,9,18,7,0.0,-46,0.3333333333333333,90.0,85.0,0.4,85.4,88.6,0.6,101.5,78.4,0,7.0,Brisbane Lions|Hawthorn Hawks,Brisbane Lions,0.0,-46,0.48,24.04,0,494,21015,17637,119.15291716278278,7.0,v1.0
1318,Carlton Blues,4,2005-04-16,2005,A,port adelaide power,3.2 8.5 12.11 16.13,109,6.3 11.6 13.9 15.19,109,D,0,AAMI Stadium,33519.0,16,13,15,19,,0,0.3333333333333333,101.0,113.0,0.6,100.8,101.6,0.5,83.4,98.0,0,7.0,Carlton Blues|port adelaide power,Carlton Blues,,0,0.3333333333333333,-18.0,2,1152,51816,48449,106.94957584263865,3.0,v1.0
2521,Essendon Bombers,4,2005-04-16,2005,A,Geelong Cats,3.1 5.5 9.6 11.9,75,3.4 5.10 12.15 19.17,131,L,-56,Marvel Stadium,48653.0,11,9,19,17,0.0,-56,0.3333333333333333,80.0,96.0,0.4,81.6,92.2,0.5,90.8,90.7,1,6.0,Essendon Bombers|Geelong Cats,Essendon Bombers,0.0,-56,0.5084745762711864,3.3333333333333335,0,1348,55734,48100,115.87110187110187,1.0,v1.0
3689,Geelong Cats,4,2005-04-16,2005,H,Essendon Bombers,3.4 5.10 12.15 19.17,131,3.1 5.5 9.6 11.9,75,W,56,Marvel Stadium,48653.0,19,17,11,9,1.0,56,0.3333333333333333,96.0,98.66666666666667,0.4,87.4,88.8,0.5,89.8,83.6,0,8.0,Essendon Bombers|Geelong Cats,Essendon Bombers,1.0,-56,0.5,2.360655737704918,4,1084,52757,49745,106.05487988742587,4.0,v1.0
4965,Hawthorn Hawks,4,2005-04-16,2005,H,Brisbane Lions,4.2 10.4 14.5 18.7,115,4.0 5.3 6.7 10.9,69,W,46,Melbourne Cricket Ground,27778.0,18,7,10,9,1.0,46,0.0,73.0,99.33333333333333,0.2,77.2,101.4,0.2,72.8,103.7,0,6.0,Brisbane Lions|Hawthorn Hawks,Brisbane Lions,1.0,-46,0.46153846153846156,21.346153846153847,4,1234,54268,47843,113.42934180548879,2.0,v1.0
6753,Port Adelaide Power,4,2005-04-16,2005,H,carlton blues,6.3 11.6 13.9 15.19,109,3.2 8.5 12.11 16.13,109,D,0,AAMI Stadium,33519.0,15,19,16,13,,0,0.3333333333333333,61.333333333333336,95.0,0.6,78.2,89.2,0.8,97.2,75.1,0,6.0,Port Adelaide Power|carlton blues,Port Adelaide Power,,0,0.3333333333333333,-26.333333333333332,2,458,18222,16988,107.2639510242524,8.0,v1.0
9734,W. Bulldogs,4,2005-04-16,2005,A,West Coast Eagles,4.1 7.2 11.4 17.5,107,6.4 9.9 14.14 21.17,143,L,-36,Domain Stadium,39124.0,17,5,21,17,0.0,-36,0.3333333333333333,102.33333333333333,101.66666666666667,0.4,107.8,104.8,0.2,88.7,110.5,0,6.0,W. Bulldogs|West Coast Eagles,W. Bulldogs,0.0,-36,0.34782608695652173,-11.791666666666666,0,980,47299,48644,97.23501356796316,5.0,v1.0
9139,West Coast Eagles,4,2005-04-16,2005,H,Western Bulldogs,6.4 9.9 14.14 21.17,143,4.1 7.2 11.4 17.5,107,W,36,Domain Stadium,39124.0,21,17,17,5,1.0,36,1.0,78.66666666666667,65.0,0.8,75.4,67.4,0.8,85.0,66.3,3,7.0,West Coast Eagles|Western Bulldogs,West Coast Eagles,1.0,36,0.5909090909090909,6.173913043478261,4,962,40988,38169,107.38557468102387,6.0,v1.0
120,Adelaide Crows,4,2005-04-17,2005,A,sydney swans,4.3 6.5 10.11 18.12,120,4.2 7.5 9.8 11.13,79,W,41,Sydney Cricket Ground,30478.0,18,12,11,13,1.0,41,0.6666666666666666,86.0,65.0,0.6,85.4,73.4,0.5,81.0,86.7,2,7.0,Adelaide Crows|sydney swans,Adelaide Crows,1.0,41,,,4,650,31160,30789,101.20497580304654,5.0,v1.0
3098,Fremantle Dockers,4,2005-04-17,2005,A,Richmond Tigers,1.4 4.5 4.6 7.10,52,5.5 7.7 13.9 14.16,100,L,-48,Melbourne Cricket Ground,24242.0,7,10,14,16,0.0,-48,0.3333333333333333,75.33333333333333,66.66666666666667,0.2,70.8,81.0,0.4,77.3,82.0,0,8.0,Fremantle Dockers|Richmond Tigers,Fremantle Dockers,0.0,-48,0.46153846153846156,-8.192307692307692,0,328,19237,22283,86.33038639321455,6.0,v1.0
6159,Melbourne Demons,4,2005-04-17,2005,A,St Kilda Saints,5.6 9.11 13.13 15.14,104,7.2 9.4 16.9 23.13,151,L,-47,Marvel Stadium,40004.0,15,14,23,13,0.0,-47,1.0,118.0,78.0,0.6,104.0,89.0,0.5,91.3,86.3,3,9.0,Melbourne Demons|St Kilda Saints,Melbourne Demons,0.0,-47,0.4918032786885246,5.508196721311475,0,966,48571,50944,95.34194409547739,1.0,v1.0
7345,Richmond Tigers,4,2005-04-17,2005,H,Fremantle Dockers,5.5 7.7 13.9 14.16,100,1.4 4.5 4.6 7.10,52,W,48,"Melbourne Cricket Ground
",24242.0,14,16,7,10,1.0,48,0.6666666666666666,96.33333333333333,111.0,0.4,83.8,110.0,0.2,81.7,113.6,2,7.0,Fremantle Dockers|Richmond Tigers,Fremantle Dockers,1.0,-48,0.4444444444444444,-9.666666666666666,4,766,45421,52385,86.70611816359644,3.0,v1.0
7934,St Kilda Saints,4,2005-04-17,2005,H,melbourne demons,7.2 9.4 16.9 23.13,151,5.6 9.11 13.13 15.14,104,W,47,Marvel Stadium,40004.0,23,13,15,14,1.0,47,0.3333333333333333,81.66666666666667,91.33333333333333,0.4,88.0,84.8,0.5,94.4,95.0,0,8.0,St Kilda Saints|melbourne demons,St Kilda Saints,1.0,47,0.5,0.6666666666666666,4,760,46514,52040,89.38124519600308,4.0,v1.0
8526,Sydney Swans,4,2005-04-17,2005,H,Adelaide Crows,4.2 7.5 9.8 11.13,79,4.3 6.5 10.11 18.12,120,L,-41,"Sydney Cricket Ground
",30478.0,11,13,18,12,0.0,-41,0.6666666666666666,88.0,72.66666666666667,0.6,79.0,71.8,0.7,87.5,70.8,1,8.0,Adelaide Crows|Sydney Swans,Adelaide Crows,0.0,41,0.5121951219512195,12.073170731707316,0,896,49133,51285,95.80384127912644,2.0,v1.0
3690,Geelong Cats,5,2005-04-22,2005,A,Port Adelaide Power,3.4 7.4 11.6 15.9,99,3.1 8.1 12.5 15.5,95,W,4,AAMI Stadium,33405.0,15,9,15,5,1.0,4,0.3333333333333333,86.33333333333333,91.0,0.4,98.8,91.0,0.5,91.5,82.8,1,6.0,Geelong Cats|Port Adelaide Power,Geelong Cats,1.0,4,0.47368421052631576,-4.0476190476190474,4,1088,52888,49820,106.15816940987555,1.0,v1.0
6754,Port Adelaide Power,5,2005-04-22,2005,H,Geelong Cats,3.1 8.1 12.5 15.5,95,3.4 7.4 11.6 15.9,99,L,-4,AAMI Stadium,33405.0,15,5,15,9,0.0,-4,0.5,80.0,102.0,0.5,81.2,93.4,0.7777777777777778,95.6,80.8,0,6.0,Geelong Cats|Port Adelaide Power,Geelong Cats,0.0,4,0.5,-3.6818181818181817,0,460,18331,17097,107.21764052172895,2.0,v1.0
121,Adelaide Crows,5,2005-04-23,2005,A,Western Bulldogs,4.3 9.9 10.10 16.13,109,2.4 6.8 15.9 21.14,140,L,-31,Marvel Stadium,27900.0,16,13,21,14,0.0,-31,1.0,108.33333333333333,70.0,0.6,87.6,71.8,0.6,85.0,85.4,3,6.0,Adelaide Crows|Western Bulldogs,Adelaide Crows,0.0,-31,0.5,-6.611111111111111,0,654,31280,30868,101.33471556304264,7.0,v1.0
1319,Carlton Blues,5,2005-04-23,2005,A,fremantle dockers,4.3 5.7 7.13 11.18,84,3.3 9.7 12.9 15.13,103,L,-19,Domain Stadium,36056.0,11,18,15,13,0.0,-19,0.5,109.0,114.33333333333333,0.5,104.0,111.0,0.4444444444444444,87.3,102.7,0,7.0,Carlton Blues|fremantle dockers,Carlton Blues,0.0,-19,0.0,-47.0,0,1154,51925,48558,106.93397586391532,2.0,v1.0
3099,Fremantle Dockers,5,2005-04-23,2005,H,Carlton Blues,3.3 9.7 12.9 15.13,103,4.3 5.7 7.13 11.18,84,W,19,Domain Stadium,36056.0,15,13,11,18,1.0,19,0.0,63.333333333333336,82.33333333333333,0.2,72.2,82.4,0.3,73.3,84.0,0,6.0,Carlton Blues|Fremantle Dockers,Carlton Blues,1.0,-19,0.5416666666666666,15.541666666666666,4,328,19289,22383,86.1770093374436,8.0,v1.0
4966,Hawthorn Hawks,5,2005-04-23,2005,A,North Melbourne Kangaroos,3.3 4.5 11.6 13.11,89,3.4 9.8 12.11 16.12,108,L,-19,Melbourne Cricket Ground,38764.0,13,11,16,12,0.0,-19,0.3333333333333333,93.0,83.0,0.2,78.4,98.0,0.3,79.0,100.1,1,7.0,Hawthorn Hawks|North Melbourne Kangaroos,Hawthorn Hawks,0.0,-19,0.49295774647887325,4.3561643835616435,0,1238,54383,47912,113.5060110202037,1.0,v1.0
6160,Melbourne Demons,5,2005-04-23,2005,A,Sydney Swans,4.5 6.6 10.10 14.10,94,2.5 3.10 6.12 7.18,60,W,34,Sydney Cricket Ground,29099.0,14,10,7,18,1.0,34,0.6666666666666666,118.33333333333333,109.33333333333333,0.6,111.4,97.8,0.4,89.1,94.4,0,6.0,Melbourne Demons|Sydney Swans,Melbourne Demons,1.0,34,0.5072463768115942,-4.267605633802817,4,966,48675,51095,95.26372443487621,5.0,v1.0
5571,North Melbourne Kangaroos,5,2005-04-23,2005,H,Hawthorn Hawks,3.4 9.8 12.11 16.12,108,3.3 4.5 11.6 13.11,89,W,19,Melbourne Cricket Ground,38764.0,16,12,13,11,1.0,19,1.0,91.66666666666667,80.66666666666667,0.8,87.4,99.4,0.6,94.2,100.4,4,8.0,Hawthorn Hawks|North Melbourne Kangaroos,Hawthorn Hawks,1.0,-19,0.4861111111111111,4.04054054054054,4,1136,54703,52908,103.39268163604748,3.0,v1.0
8527,Sydney Swans,5,2005-04-23,2005,H,Melbourne Demons,2.5 3.10 6.12 7.18,60,4.5 6.6 10.10 14.10,94,L,-34,Sydney Cricket Ground,29099.0,7,18,14,10,0.0,-34,0.3333333333333333,75.0,94.33333333333333,0.4,79.8,89.0,0.6,87.1,77.7,0,6.0,Melbourne Demons|Sydney Swans,Melbourne Demons,0.0,34,0.5142857142857142,-3.736111111111111,0,896,49212,51405,95.73387802742924,6.0,v1.0
9735,W. Bulldogs,5,2005-04-23,2005,H,Adelaide Crows,2.4 6.8 15.9 21.14,140,4.3 9.9 10.10 16.13,109,W,31,Marvel Stadium,27900.0,21,14,16,13,1.0,31,0.0,100.66666666666667,122.66666666666667,0.2,102.0,112.2,0.2,93.9,115.5,0,7.0,Adelaide Crows|W. Bulldogs,Adelaide Crows,1.0,-31,0.5263157894736842,-8.421052631578947,4,980,47406,48787,97.16932789472605,4.0,v1.0
722,Brisbane Lions,5,2005-04-24,2005,H,west coast eagles,3.2 6.3 8.10 12.12,84,4.4 13.9 17.14 23.19,157,L,-73,The Gabba,33007.0,12,12,23,19,0.0,-73,0.0,74.33333333333333,92.33333333333333,0.2,82.4,96.6,0.6,101.1,81.2,0,8.0,Brisbane Lions|west coast eagles,Brisbane Lions,0.0,-73,0.4,8.6,0,494,21084,17752,118.76971608832808,4.0,v1.0
7346,Richmond Tigers,5,2005-04-24,2005,A,St Kilda Saints,3.4 5.8 8.10 11.13,79,8.2 13.5 18.11 22.15,147,L,-68,Marvel Stadium,49580.0,11,13,22,15,0.0,-68,1.0,97.0,75.0,0.6,86.6,98.6,0.3,85.6,108.3,3,7.0,Richmond Tigers|St Kilda Saints,Richmond Tigers,0.0,-68,0.5166666666666667,1.6666666666666667,0,770,45521,52437,86.8108396742758,2.0,v1.0
7935,St Kilda Saints,5,2005-04-24,2005,H,Richmond Tigers,8.2 13.5 18.11 22.15,147,3.4 5.8 8.10 11.13,79,W,68,Marvel Stadium,49580.0,22,15,11,13,1.0,68,0.6666666666666666,101.0,87.33333333333333,0.4,96.8,94.4,0.5,100.4,98.6,1,7.0,Richmond Tigers|St Kilda Saints,Richmond Tigers,1.0,-68,0.5081967213114754,0.5245901639344263,4,764,46665,52144,89.49255906719853,3.0,v1.0
9140,West Coast Eagles,5,2005-04-24,2005,A,Brisbane Lions,4.4 13.9 17.14 23.19,157,3.2 6.3 8.10 12.12,84,W,73,The Gabba,33007.0,23,19,12,12,1.0,73,1.0,105.0,83.0,0.8,82.6,75.4,0.9,91.7,66.8,4,8.0,Brisbane Lions|West Coast Eagles,Brisbane Lions,1.0,-73,0.5263157894736842,-5.842105263157895,4,966,41131,38276,107.45898212979412,1.0,v1.0
1905,Collingwood Magpies,5,2005-04-25,2005,A,essendon bombers,2.1 4.4 5.7 10.9,69,2.8 5.9 7.14 11.17,83,L,-14,Melbourne Cricket Ground,70033.0,10,9,11,17,0.0,-14,0.3333333333333333,97.66666666666667,94.0,0.2,96.0,100.4,0.4,96.1,96.7,0,10.0,Collingwood Magpies|essendon bombers,Collingwood Magpies,0.0,-14,0.16666666666666666,-19.5,0,1014,49032,47585,103.04087422507092,2.0,v1.0
2522,Essendon Bombers,5,2005-04-25,2005,H,Collingwood Magpies,2.8 5.9 7.14 11.17,83,2.1 4.4 5.7 10.9,69,W,14,Melbourne Cricket Ground,70033.0,11,17,10,9,1.0,14,0.3333333333333333,86.0,105.33333333333333,0.2,75.8,98.6,0.4,86.4,95.9,0,9.0,Collingwood Magpies|Essendon Bombers,Collingwood Magpies,1.0,-14,0.5384615384615384,-11.975,4,1348,55809,48231,115.71188654599739,1.0,v1.0
1320,Carlton Blues,6,2005-04-29,2005,H,Hawthorn Hawks,1.2 4.5 7.8 13.11,89,4.4 6.7 10.8 12.11,83,W,6,Marvel Stadium,49018.0,13,11,12,11,1.0,6,0.0,100.33333333333333,113.33333333333333,0.25,99.2,110.2,0.4444444444444444,88.3,99.9,0,6.0,Carlton Blues|Hawthorn Hawks,Carlton Blues,1.0,6,0.5064935064935064,-3.1948051948051948,4,1154,52009,48661,106.88025318016481,2.0,v1.0
4967,Hawthorn Hawks,6,2005-04-29,2005,A,carlton blues,4.4 6.7 10.8 12.11,83,1.2 4.5 7.8 13.11,89,L,-6,Marvel Stadium,49018.0,12,11,13,11,0.0,-6,0.3333333333333333,93.0,84.66666666666667,0.2,84.6,95.0,0.3,81.6,96.6,0,6.0,Hawthorn Hawks|carlton blues,Hawthorn Hawks,0.0,-6,0.5,1.5,0,1238,54472,48020,113.43606830487298,1.0,v1.0
122,Adelaide Crows,6,2005-04-30,2005,H,North Melbourne Kangaroos,3.6 7.7 9.13 10.14,74,2.0 6.0 7.1 10.4,64,W,10,AAMI Stadium,41867.0,10,14,10,4,1.0,10,0.6666666666666666,117.66666666666667,91.66666666666667,0.6,97.4,82.8,0.6,91.1,80.5,0,7.0,Adelaide Crows|North Melbourne Kangaroos,Adelaide Crows,1.0,10,0.4878048780487805,-7.878048780487805,4,654,31389,31008,101.22871517027863,6.0,v1.0
723,Brisbane Lions,6,2005-04-30,2005,A,Essendon Bombers,7.0 13.3 19.6 21.10,136,3.2 6.6 11.14 12.16,88,W,48,Marvel Stadium,44055.0,21,10,12,16,1.0,48,0.0,78.0,119.66666666666667,0.2,84.6,105.4,0.5,102.9,92.6,0,6.0,Brisbane Lions|Essendon Bombers,Brisbane Lions,1.0,48,0.47368421052631576,6.2631578947368425,4,494,21168,17909,118.1975543023061,7.0,v1.0
2523,Essendon Bombers,6,2005-04-30,2005,H,Brisbane Lions,3.2 6.6 11.14 12.16,88,7.0 13.3 19.6 21.10,136,L,-48,Marvel Stadium,44055.0,12,16,21,10,0.0,-48,0.6666666666666666,78.33333333333333,91.66666666666667,0.4,79.6,97.6,0.5,89.0,95.4,1,5.0,Brisbane Lions|Essendon Bombers,Brisbane Lions,0.0,48,0.5,8.35,0,1352,55892,48300,115.7184265010352,1.0,v1.0
3100,Fremantle Dockers,6,2005-04-30,2005,A,Melbourne Demons,7.4 11.7 16.9 22.11,143,5.4 8.7 15.8 20.9,129,W,14,Melbourne Cricket Ground,21963.0,22,11,20,9,1.0,14,0.3333333333333333,78.33333333333333,90.66666666666667,0.4,76.2,76.8,0.3,71.8,83.3,1,7.0,Fremantle Dockers|Melbourne Demons,Fremantle Dockers,1.0,14,0.5384615384615384,-6.115384615384615,4,332,19392,22467,86.31325944718921,8.0,v1.0
6161,Melbourne Demons,6,2005-04-30,2005,H,fremantle dockers,5.4 8.7 15.8 20.9,129,7.4 11.7 16.9 22.11,143,L,-14,Melbourne Cricket Ground,21963.0,20,9,22,11,0.0,-14,0.6666666666666666,104.0,92.33333333333333,0.8,110.4,89.0,0.4,87.8,94.1,1,7.0,Melbourne Demons|fremantle dockers,Melbourne Demons,0.0,-14,1.0,40.0,0,970,48769,51155,95.3357443065194,3.0,v1.0
5572,North Melbourne Kangaroos,6,2005-04-30,2005,A,Adelaide Crows,2.0 6.0 7.1 10.4,64,3.6 7.7 9.13 10.14,74,L,-10,AAMI Stadium,41867.0,10,4,10,14,0.0,-10,1.0,100.33333333333333,90.66666666666667,1.0,97.6,83.2,0.6,90.7,103.0,5,7.0,Adelaide Crows|North Melbourne Kangaroos,Adelaide Crows,0.0,10,0.5,-7.4523809523809526,0,1140,54811,52997,103.42283525482574,2.0,v1.0
8528,Sydney Swans,6,2005-04-30,2005,A,West Coast Eagles,1.6 4.6 6.9 8.11,59,1.2 7.5 12.10 15.14,104,L,-45,Domain Stadium,39687.0,8,11,15,14,0.0,-45,0.3333333333333333,75.33333333333333,98.33333333333333,0.4,80.6,86.4,0.6,81.9,75.3,0,7.0,Sydney Swans|West Coast Eagles,Sydney Swans,0.0,-45,0.5106382978723404,0.9148936170212766,0,896,49272,51499,95.67564418726577,5.0,v1.0
9141,West Coast Eagles,6,2005-04-30,2005,H,Sydney Swans,1.2 7.5 12.10 15.14,104,1.6 4.6 6.9 8.11,59,W,45,Domain Stadium,39687.0,15,14,8,11,1.0,45,1.0,129.33333333333334,90.33333333333333,1.0,107.2,77.2,0.9,96.8,69.5,5,6.0,Sydney Swans|West Coast Eagles,Sydney Swans,1.0,-45,0.5,-0.041666666666666664,4,970,41288,38360,107.63295099061523,3.0,v1.0
1906,Collingwood Magpies,6,2005-05-01,2005,H,St Kilda Saints,2.5 6.6 8.11 10.11,71,1.4 8.7 12.9 16.13,109,L,-38,Melbourne Cricket Ground,44122.0,10,11,16,13,0.0,-38,0.3333333333333333,95.66666666666667,94.66666666666667,0.2,88.4,95.4,0.3,91.5,98.4,0,6.0,Collingwood Magpies|St Kilda Saints,Collingwood Magpies,0.0,-38,0.532258064516129,21.96825396825397,0,1014,49101,47668,103.00620961651423,2.0,v1.0
3691,Geelong Cats,6,2005-05-01,2005,H,Western Bulldogs,6.4 8.8 12.11 16.12,108,4.0 7.3 9.4 11.7,73,W,35,GMHBA Stadium,23019.0,16,12,11,7,1.0,35,0.6666666666666666,98.66666666666667,94.66666666666667,0.6,103.6,93.2,0.5,93.9,89.8,2,9.0,Geelong Cats|Western Bulldogs,Geelong Cats,1.0,35,0.5882352941176471,15.323529411764707,4,1092,52987,49915,106.15446258639687,1.0,v1.0
6755,Port Adelaide Power,6,2005-05-01,2005,A,Richmond Tigers,4.4 6.8 6.10 9.13,67,1.2 7.4 13.7 19.9,123,L,-56,Marvel Stadium,21301.0,9,13,19,9,0.0,-56,0.0,86.66666666666667,110.66666666666667,0.25,77.6,98.6,0.6666666666666666,90.4,84.6,0,9.0,Port Adelaide Power|Richmond Tigers,Port Adelaide Power,0.0,-56,0.5294117647058824,31.0,0,460,18426,17196,107.15282623866015,6.0,v1.0
7347,Richmond Tigers,6,2005-05-01,2005,H,Port Adelaide Power,1.2 7.4 13.7 19.9,123,4.4 6.8 6.10 9.13,67,W,56,Marvel Stadium,21301.0,19,9,9,13,1.0,56,0.6666666666666666,89.0,94.33333333333333,0.6,93.6,106.4,0.3,86.5,110.4,0,7.0,Port Adelaide Power|Richmond Tigers,Port Adelaide Power,1.0,-56,0.5,26.166666666666668,4,770,45600,52584,86.7183934276586,4.0,v1.0
